MTFCC,OID,RTTYP,SUFQUAL,SUFQUALABRV,SUFTYP,SUFTYPEABRV,BASENAME,NAME
R1011,110990930501,M,,,505,RR,Conrail,Conrail RR
R1011,110990930502,M,,,505,RR,Conrail,Conrail RR
R1011,110990930503,M,,,505,RR,Conrail,Conrail RR
R1011,110990930504,M,,,505,RR,Conrail,Conrail RR
R1011,110990930505,M,,,505,RR,Conrail,Conrail RR
R1011,110990930506,M,,,505,RR,Conrail,Conrail RR
R1011,110990930507,M,,,505,RR,Conrail,Conrail RR
R1011,110990930508,M,,,505,RR,Conrail,Conrail RR
R1011,110990930509,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241192,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241193,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241172,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241173,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241174,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241175,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241176,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241178,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241179,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241180,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241181,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241182,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241183,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241184,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241186,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241187,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241188,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241190,M,,,505,RR,Conrail,Conrail RR
R1011,1101042241191,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249436,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249437,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249438,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249439,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249440,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249441,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249442,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249443,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249445,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249446,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249452,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249453,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249454,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249455,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249456,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249457,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249461,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249464,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249465,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249466,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249467,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249468,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249469,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249470,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249471,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249472,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249473,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249474,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249475,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249478,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249479,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249480,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249481,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249482,M,,,505,RR,Conrail,Conrail RR
R1011,1101476249484,M,,,505,RR,Conrail,Conrail RR
R1011,110788617490,M,,,505,RR,Conrail,Conrail RR
R1011,110788617491,M,,,505,RR,Conrail,Conrail RR
R1011,110788617492,M,,,505,RR,Conrail,Conrail RR
R1011,110788617493,M,,,505,RR,Conrail,Conrail RR
R1011,110788617494,M,,,505,RR,Conrail,Conrail RR
R1011,110788617495,M,,,505,RR,Conrail,Conrail RR
R1011,110788617496,M,,,505,RR,Conrail,Conrail RR
R1011,110789132211,M,,,505,RR,Conrail,Conrail RR
R1011,110789132212,M,,,505,RR,Conrail,Conrail RR
R1011,110793655144,M,,,505,RR,Conrail,Conrail RR
R1011,110793655145,M,,,505,RR,Conrail,Conrail RR
R1011,110793655146,M,,,505,RR,Conrail,Conrail RR
R1011,110789272918,M,,,505,RR,Conrail,Conrail RR
R1011,110789272919,M,,,505,RR,Conrail,Conrail RR
R1011,110789272920,M,,,505,RR,Conrail,Conrail RR
R1011,110789272921,M,,,505,RR,Conrail,Conrail RR
R1011,110789272923,M,,,505,RR,Conrail,Conrail RR
R1011,110789272924,M,,,505,RR,Conrail,Conrail RR
R1011,110789272925,M,,,505,RR,Conrail,Conrail RR
R1011,110789272926,M,,,505,RR,Conrail,Conrail RR
R1011,110784643424,M,,,505,RR,Conrail,Conrail RR
R1011,110990930483,M,,,505,RR,Conrail,Conrail RR
R1011,110990930484,M,,,505,RR,Conrail,Conrail RR
R1011,110990930485,M,,,505,RR,Conrail,Conrail RR
R1011,110990930486,M,,,505,RR,Conrail,Conrail RR
R1011,110990930487,M,,,505,RR,Conrail,Conrail RR
R1011,110990930488,M,,,505,RR,Conrail,Conrail RR
R1011,110990930489,M,,,505,RR,Conrail,Conrail RR
R1011,110990930490,M,,,505,RR,Conrail,Conrail RR
R1011,110990930491,M,,,505,RR,Conrail,Conrail RR
R1011,110990930492,M,,,505,RR,Conrail,Conrail RR
R1011,110990930494,M,,,505,RR,Conrail,Conrail RR
R1011,110990930497,M,,,505,RR,Conrail,Conrail RR
R1011,110990930498,M,,,505,RR,Conrail,Conrail RR
R1011,110990930499,M,,,505,RR,Conrail,Conrail RR
R1011,110793817589,M,,,505,RR,Conrail,Conrail RR
R1011,110793817590,M,,,505,RR,Conrail,Conrail RR
R1011,110793817591,M,,,505,RR,Conrail,Conrail RR
R1011,110793817592,M,,,505,RR,Conrail,Conrail RR
R1011,110793817593,M,,,505,RR,Conrail,Conrail RR
R1011,110793817594,M,,,505,RR,Conrail,Conrail RR
R1011,110793817595,M,,,505,RR,Conrail,Conrail RR
R1011,110793817596,M,,,505,RR,Conrail,Conrail RR
R1011,110793817597,M,,,505,RR,Conrail,Conrail RR
R1011,110793817598,M,,,505,RR,Conrail,Conrail RR
R1011,110793817599,M,,,505,RR,Conrail,Conrail RR
R1011,110793817600,M,,,505,RR,Conrail,Conrail RR
R1011,110793817601,M,,,505,RR,Conrail,Conrail RR
R1011,110793817602,M,,,505,RR,Conrail,Conrail RR
R1011,110793817603,M,,,505,RR,Conrail,Conrail RR
R1011,110793817608,M,,,505,RR,Conrail,Conrail RR
R1011,110782830841,M,,,505,RR,Conrail,Conrail RR
R1011,110782830842,M,,,505,RR,Conrail,Conrail RR
R1011,110782830844,M,,,505,RR,Conrail,Conrail RR
R1011,110782830855,M,,,505,RR,Conrail,Conrail RR
R1011,110782830856,M,,,505,RR,Conrail,Conrail RR
R1011,110782830857,M,,,505,RR,Conrail,Conrail RR
R1011,110788149170,M,,,505,RR,Conrail,Conrail RR
R1011,110788149173,M,,,505,RR,Conrail,Conrail RR
R1011,110782039153,M,,,505,RR,Conrail,Conrail RR
R1011,110788617468,M,,,505,RR,Conrail,Conrail RR
R1011,110788617469,M,,,505,RR,Conrail,Conrail RR
R1011,110788617470,M,,,505,RR,Conrail,Conrail RR
R1011,110788617471,M,,,505,RR,Conrail,Conrail RR
R1011,110788617472,M,,,505,RR,Conrail,Conrail RR
R1011,110788617475,M,,,505,RR,Conrail,Conrail RR
R1011,110788617476,M,,,505,RR,Conrail,Conrail RR
R1011,110788617482,M,,,505,RR,Conrail,Conrail RR
R1011,110788617486,M,,,505,RR,Conrail,Conrail RR
R1011,110788617487,M,,,505,RR,Conrail,Conrail RR
R1011,110788617488,M,,,505,RR,Conrail,Conrail RR
R1011,110788617489,M,,,505,RR,Conrail,Conrail RR
R1011,110794254867,M,,,505,RR,Conrail,Conrail RR
R1011,110794254868,M,,,505,RR,Conrail,Conrail RR
R1011,110794254869,M,,,505,RR,Conrail,Conrail RR
R1011,110794254870,M,,,505,RR,Conrail,Conrail RR
R1011,110794254871,M,,,505,RR,Conrail,Conrail RR
R1011,110794254872,M,,,505,RR,Conrail,Conrail RR
R1011,110794254873,M,,,505,RR,Conrail,Conrail RR
R1011,110796144267,M,,,505,RR,Conrail,Conrail RR
R1011,110796144268,M,,,505,RR,Conrail,Conrail RR
R1011,110796144269,M,,,505,RR,Conrail,Conrail RR
R1011,110796144270,M,,,505,RR,Conrail,Conrail RR
R1011,110796144271,M,,,505,RR,Conrail,Conrail RR
R1011,110796144272,M,,,505,RR,Conrail,Conrail RR
R1011,110795654997,M,,,505,RR,Conrail,Conrail RR
R1011,110795654999,M,,,505,RR,Conrail,Conrail RR
R1011,110795655001,M,,,505,RR,Conrail,Conrail RR
R1011,110795655002,M,,,505,RR,Conrail,Conrail RR
R1011,110795655003,M,,,505,RR,Conrail,Conrail RR
R1011,110795655005,M,,,505,RR,Conrail,Conrail RR
R1011,110795655006,M,,,505,RR,Conrail,Conrail RR
R1011,110795655009,M,,,505,RR,Conrail,Conrail RR
R1011,110795655011,M,,,505,RR,Conrail,Conrail RR
R1011,110795655013,M,,,505,RR,Conrail,Conrail RR
R1011,110795655014,M,,,505,RR,Conrail,Conrail RR
R1011,110795655015,M,,,505,RR,Conrail,Conrail RR
R1011,110795655016,M,,,505,RR,Conrail,Conrail RR
R1011,110795655017,M,,,505,RR,Conrail,Conrail RR
R1011,110795655018,M,,,505,RR,Conrail,Conrail RR
R1011,110795655019,M,,,505,RR,Conrail,Conrail RR
R1011,110795655020,M,,,505,RR,Conrail,Conrail RR
R1011,110795655021,M,,,505,RR,Conrail,Conrail RR
R1011,110795655022,M,,,505,RR,Conrail,Conrail RR
R1011,110793817583,M,,,505,RR,Conrail,Conrail RR
R1011,110793817584,M,,,505,RR,Conrail,Conrail RR
R1011,110793817585,M,,,505,RR,Conrail,Conrail RR
R1011,110793817586,M,,,505,RR,Conrail,Conrail RR
R1011,110793817587,M,,,505,RR,Conrail,Conrail RR
R1011,110793817588,M,,,505,RR,Conrail,Conrail RR
R1011,110763322703,M,,,505,RR,Conrail,Conrail RR
R1011,110763322704,M,,,505,RR,Conrail,Conrail RR
R1011,110763322705,M,,,505,RR,Conrail,Conrail RR
R1011,110763322706,M,,,505,RR,Conrail,Conrail RR
R1011,110763322707,M,,,505,RR,Conrail,Conrail RR
R1011,110763322708,M,,,505,RR,Conrail,Conrail RR
R1011,110763322709,M,,,505,RR,Conrail,Conrail RR
R1011,110763322712,M,,,505,RR,Conrail,Conrail RR
R1011,110773273065,M,,,505,RR,Conrail,Conrail RR
R1011,110773273069,M,,,505,RR,Conrail,Conrail RR
R1011,110760976687,M,,,505,RR,Conrail,Conrail RR
R1011,110760976688,M,,,505,RR,Conrail,Conrail RR
R1011,110760976689,M,,,505,RR,Conrail,Conrail RR
R1011,110760976690,M,,,505,RR,Conrail,Conrail RR
R1011,110760976691,M,,,505,RR,Conrail,Conrail RR
R1011,110763944582,M,,,505,RR,Conrail,Conrail RR
R1011,110763944583,M,,,505,RR,Conrail,Conrail RR
R1011,110763944584,M,,,505,RR,Conrail,Conrail RR
R1011,110763944585,M,,,505,RR,Conrail,Conrail RR
R1011,110763944586,M,,,505,RR,Conrail,Conrail RR
R1011,110759657087,M,,,505,RR,Conrail,Conrail RR
R1011,110759657088,M,,,505,RR,Conrail,Conrail RR
R1011,110759657089,M,,,505,RR,Conrail,Conrail RR
R1011,110759657090,M,,,505,RR,Conrail,Conrail RR
R1011,110759657091,M,,,505,RR,Conrail,Conrail RR
R1011,110759657092,M,,,505,RR,Conrail,Conrail RR
R1011,110759657093,M,,,505,RR,Conrail,Conrail RR
R1011,110759657094,M,,,505,RR,Conrail,Conrail RR
R1011,110759657095,M,,,505,RR,Conrail,Conrail RR
R1011,110759657096,M,,,505,RR,Conrail,Conrail RR
R1011,110759657097,M,,,505,RR,Conrail,Conrail RR
R1011,110759657098,M,,,505,RR,Conrail,Conrail RR
R1011,110759657099,M,,,505,RR,Conrail,Conrail RR
R1011,110759657100,M,,,505,RR,Conrail,Conrail RR
R1011,110763322673,M,,,505,RR,Conrail,Conrail RR
R1011,110763322674,M,,,505,RR,Conrail,Conrail RR
R1011,110763322675,M,,,505,RR,Conrail,Conrail RR
R1011,110763322676,M,,,505,RR,Conrail,Conrail RR
R1011,110763322677,M,,,505,RR,Conrail,Conrail RR
R1011,110763322681,M,,,505,RR,Conrail,Conrail RR
R1011,110763322682,M,,,505,RR,Conrail,Conrail RR
R1011,110763322683,M,,,505,RR,Conrail,Conrail RR
R1011,110742511766,M,,,505,RR,Conrail,Conrail RR
R1011,110702908875,M,,,505,RR,Conrail,Conrail RR
R1011,110702908877,M,,,505,RR,Conrail,Conrail RR
R1011,110702908879,M,,,505,RR,Conrail,Conrail RR
R1011,110702908881,M,,,505,RR,Conrail,Conrail RR
R1011,110702908882,M,,,505,RR,Conrail,Conrail RR
R1011,110697017189,M,,,505,RR,Conrail,Conrail RR
R1011,110697017190,M,,,505,RR,Conrail,Conrail RR
R1011,110697017191,M,,,505,RR,Conrail,Conrail RR
R1011,110697017192,M,,,505,RR,Conrail,Conrail RR
R1011,110697017193,M,,,505,RR,Conrail,Conrail RR
R1011,110697017194,M,,,505,RR,Conrail,Conrail RR
R1011,110697017195,M,,,505,RR,Conrail,Conrail RR
R1011,110695007847,M,,,505,RR,Conrail,Conrail RR
R1011,110695007848,M,,,505,RR,Conrail,Conrail RR
R1011,110695007849,M,,,505,RR,Conrail,Conrail RR
R1011,110695007850,M,,,505,RR,Conrail,Conrail RR
R1011,110695007851,M,,,505,RR,Conrail,Conrail RR
R1011,110695007852,M,,,505,RR,Conrail,Conrail RR
R1011,110695007853,M,,,505,RR,Conrail,Conrail RR
R1011,110695007855,M,,,505,RR,Conrail,Conrail RR
R1011,110695007856,M,,,505,RR,Conrail,Conrail RR
R1011,110695007857,M,,,505,RR,Conrail,Conrail RR
R1011,110695007858,M,,,505,RR,Conrail,Conrail RR
R1011,110695007859,M,,,505,RR,Conrail,Conrail RR
R1011,110695007860,M,,,505,RR,Conrail,Conrail RR
R1011,110695007861,M,,,505,RR,Conrail,Conrail RR
R1011,110695007862,M,,,505,RR,Conrail,Conrail RR
R1011,110695007864,M,,,505,RR,Conrail,Conrail RR
R1011,110695007865,M,,,505,RR,Conrail,Conrail RR
R1011,110695007866,M,,,505,RR,Conrail,Conrail RR
R1011,110695007868,M,,,505,RR,Conrail,Conrail RR
R1011,110695007869,M,,,505,RR,Conrail,Conrail RR
R1011,110695007870,M,,,505,RR,Conrail,Conrail RR
R1011,110695007872,M,,,505,RR,Conrail,Conrail RR
R1011,110695007873,M,,,505,RR,Conrail,Conrail RR
R1011,110695007874,M,,,505,RR,Conrail,Conrail RR
R1011,110695007875,M,,,505,RR,Conrail,Conrail RR
R1011,110695007876,M,,,505,RR,Conrail,Conrail RR
R1011,110695007877,M,,,505,RR,Conrail,Conrail RR
R1011,110695007878,M,,,505,RR,Conrail,Conrail RR
R1011,110695007879,M,,,505,RR,Conrail,Conrail RR
R1011,110695007882,M,,,505,RR,Conrail,Conrail RR
R1011,110695007883,M,,,505,RR,Conrail,Conrail RR
R1011,110695007885,M,,,505,RR,Conrail,Conrail RR
R1011,110695007888,M,,,505,RR,Conrail,Conrail RR
R1011,110695007892,M,,,505,RR,Conrail,Conrail RR
R1011,110760976685,M,,,505,RR,Conrail,Conrail RR
R1011,110760976686,M,,,505,RR,Conrail,Conrail RR
R1011,110763322689,M,,,505,RR,Conrail,Conrail RR
R1011,110763322690,M,,,505,RR,Conrail,Conrail RR
R1011,110763322691,M,,,505,RR,Conrail,Conrail RR
R1011,110763322692,M,,,505,RR,Conrail,Conrail RR
R1011,110763322694,M,,,505,RR,Conrail,Conrail RR
R1011,110763322695,M,,,505,RR,Conrail,Conrail RR
R1011,110763322696,M,,,505,RR,Conrail,Conrail RR
R1011,110763322698,M,,,505,RR,Conrail,Conrail RR
R1011,110763322699,M,,,505,RR,Conrail,Conrail RR
R1011,110763322700,M,,,505,RR,Conrail,Conrail RR
R1011,110763322701,M,,,505,RR,Conrail,Conrail RR
R1011,110763322702,M,,,505,RR,Conrail,Conrail RR
R1011,110496583316,M,,,505,RR,Conrail,Conrail RR
R1011,110496583317,M,,,505,RR,Conrail,Conrail RR
R1011,110496583319,M,,,505,RR,Conrail,Conrail RR
R1011,110496583320,M,,,505,RR,Conrail,Conrail RR
R1011,110496583321,M,,,505,RR,Conrail,Conrail RR
R1011,110496583322,M,,,505,RR,Conrail,Conrail RR
R1011,110496876056,M,,,505,RR,Conrail,Conrail RR
R1011,110496876057,M,,,505,RR,Conrail,Conrail RR
R1011,110496876058,M,,,505,RR,Conrail,Conrail RR
R1011,110496876059,M,,,505,RR,Conrail,Conrail RR
R1011,110496876060,M,,,505,RR,Conrail,Conrail RR
R1011,110496876061,M,,,505,RR,Conrail,Conrail RR
R1011,110496876062,M,,,505,RR,Conrail,Conrail RR
R1011,110496876063,M,,,505,RR,Conrail,Conrail RR
R1011,110496876064,M,,,505,RR,Conrail,Conrail RR
R1011,110496876065,M,,,505,RR,Conrail,Conrail RR
R1011,110496876066,M,,,505,RR,Conrail,Conrail RR
R1011,110496876067,M,,,505,RR,Conrail,Conrail RR
R1011,110496876068,M,,,505,RR,Conrail,Conrail RR
R1011,110496876069,M,,,505,RR,Conrail,Conrail RR
R1011,110496876070,M,,,505,RR,Conrail,Conrail RR
R1011,110496876071,M,,,505,RR,Conrail,Conrail RR
R1011,110496876072,M,,,505,RR,Conrail,Conrail RR
R1011,110496876073,M,,,505,RR,Conrail,Conrail RR
R1011,110496876074,M,,,505,RR,Conrail,Conrail RR
R1011,110496876075,M,,,505,RR,Conrail,Conrail RR
R1011,110496876076,M,,,505,RR,Conrail,Conrail RR
R1011,110496876077,M,,,505,RR,Conrail,Conrail RR
R1011,110496876078,M,,,505,RR,Conrail,Conrail RR
R1011,110496876079,M,,,505,RR,Conrail,Conrail RR
R1011,110496583323,M,,,505,RR,Conrail,Conrail RR
R1011,110496583327,M,,,505,RR,Conrail,Conrail RR
R1011,110496583328,M,,,505,RR,Conrail,Conrail RR
R1011,110496583329,M,,,505,RR,Conrail,Conrail RR
R1011,110496583330,M,,,505,RR,Conrail,Conrail RR
R1011,110471121421,M,,,505,RR,Conrail,Conrail RR
R1011,110471121422,M,,,505,RR,Conrail,Conrail RR
R1011,110471122671,M,,,505,RR,Conrail,Conrail RR
R1011,110471122673,M,,,505,RR,Conrail,Conrail RR
R1011,110471122679,M,,,505,RR,Conrail,Conrail RR
R1011,110471122680,M,,,505,RR,Conrail,Conrail RR
R1011,110471122681,M,,,505,RR,Conrail,Conrail RR
R1011,110471122682,M,,,505,RR,Conrail,Conrail RR
R1011,110471161658,M,,,505,RR,Conrail,Conrail RR
R1011,110471161659,M,,,505,RR,Conrail,Conrail RR
R1011,110471161660,M,,,505,RR,Conrail,Conrail RR
R1011,110471161661,M,,,505,RR,Conrail,Conrail RR
R1011,110471161662,M,,,505,RR,Conrail,Conrail RR
R1011,110471161663,M,,,505,RR,Conrail,Conrail RR
R1011,110471161664,M,,,505,RR,Conrail,Conrail RR
R1011,110471161665,M,,,505,RR,Conrail,Conrail RR
R1011,110471121415,M,,,505,RR,Conrail,Conrail RR
R1011,110471121416,M,,,505,RR,Conrail,Conrail RR
R1011,110471121418,M,,,505,RR,Conrail,Conrail RR
R1011,110471121420,M,,,505,RR,Conrail,Conrail RR
R1011,110449029209,M,,,505,RR,Conrail,Conrail RR
R1011,110449029210,M,,,505,RR,Conrail,Conrail RR
R1011,110450771938,M,,,505,RR,Conrail,Conrail RR
R1011,110450771942,M,,,505,RR,Conrail,Conrail RR
R1011,110450771944,M,,,505,RR,Conrail,Conrail RR
R1011,110450771947,M,,,505,RR,Conrail,Conrail RR
R1011,110450771952,M,,,505,RR,Conrail,Conrail RR
R1011,110450771954,M,,,505,RR,Conrail,Conrail RR
R1011,110450771936,M,,,505,RR,Conrail,Conrail RR
R1011,110450771937,M,,,505,RR,Conrail,Conrail RR
R1011,110448799449,M,,,505,RR,Conrail,Conrail RR
R1011,110448799450,M,,,505,RR,Conrail,Conrail RR
R1011,110448799451,M,,,505,RR,Conrail,Conrail RR
R1011,110448799452,M,,,505,RR,Conrail,Conrail RR
R1011,110448799453,M,,,505,RR,Conrail,Conrail RR
R1011,110448799454,M,,,505,RR,Conrail,Conrail RR
R1011,110448799455,M,,,505,RR,Conrail,Conrail RR
R1011,110448799456,M,,,505,RR,Conrail,Conrail RR
R1011,110460981263,M,,,505,RR,Conrail,Conrail RR
R1011,110460981264,M,,,505,RR,Conrail,Conrail RR
R1011,110471402347,M,,,505,RR,Conrail,Conrail RR
R1011,110471402349,M,,,505,RR,Conrail,Conrail RR
R1011,110471402337,M,,,505,RR,Conrail,Conrail RR
R1011,110471402338,M,,,505,RR,Conrail,Conrail RR
R1011,110471402345,M,,,505,RR,Conrail,Conrail RR
R1011,110169259124,M,,,505,RR,Conrail,Conrail RR
R1011,110169259125,M,,,505,RR,Conrail,Conrail RR
R1011,110169259126,M,,,505,RR,Conrail,Conrail RR
R1011,110169259127,M,,,505,RR,Conrail,Conrail RR
R1011,110169259128,M,,,505,RR,Conrail,Conrail RR
R1011,110169259129,M,,,505,RR,Conrail,Conrail RR
R1011,110169267332,M,,,505,RR,Conrail,Conrail RR
R1011,110169267334,M,,,505,RR,Conrail,Conrail RR
R1011,110169267335,M,,,505,RR,Conrail,Conrail RR
R1011,110169267336,M,,,505,RR,Conrail,Conrail RR
R1011,110169267337,M,,,505,RR,Conrail,Conrail RR
R1011,110169267338,M,,,505,RR,Conrail,Conrail RR
R1011,110169267339,M,,,505,RR,Conrail,Conrail RR
R1011,110169267340,M,,,505,RR,Conrail,Conrail RR
R1011,110169267341,M,,,505,RR,Conrail,Conrail RR
R1011,110169267342,M,,,505,RR,Conrail,Conrail RR
R1011,110169267343,M,,,505,RR,Conrail,Conrail RR
R1011,110169267344,M,,,505,RR,Conrail,Conrail RR
R1011,110169267345,M,,,505,RR,Conrail,Conrail RR
R1011,110169267346,M,,,505,RR,Conrail,Conrail RR
R1011,110169267347,M,,,505,RR,Conrail,Conrail RR
R1011,110169267348,M,,,505,RR,Conrail,Conrail RR
R1011,110169267349,M,,,505,RR,Conrail,Conrail RR
R1011,110169267350,M,,,505,RR,Conrail,Conrail RR
R1011,110169267351,M,,,505,RR,Conrail,Conrail RR
R1011,110169267353,M,,,505,RR,Conrail,Conrail RR
R1011,110169267354,M,,,505,RR,Conrail,Conrail RR
R1011,110169267355,M,,,505,RR,Conrail,Conrail RR
R1011,110169267356,M,,,505,RR,Conrail,Conrail RR
R1011,110169267357,M,,,505,RR,Conrail,Conrail RR
R1011,110169267358,M,,,505,RR,Conrail,Conrail RR
R1011,110169267359,M,,,505,RR,Conrail,Conrail RR
R1011,110391526295,M,,,505,RR,Conrail,Conrail RR
R1011,110391526296,M,,,505,RR,Conrail,Conrail RR
R1011,110391526297,M,,,505,RR,Conrail,Conrail RR
R1011,110391526298,M,,,505,RR,Conrail,Conrail RR
R1011,110391526300,M,,,505,RR,Conrail,Conrail RR
R1011,110391526301,M,,,505,RR,Conrail,Conrail RR
R1011,110391526302,M,,,505,RR,Conrail,Conrail RR
R1011,110391526303,M,,,505,RR,Conrail,Conrail RR
R1011,110391526304,M,,,505,RR,Conrail,Conrail RR
R1011,110391526305,M,,,505,RR,Conrail,Conrail RR
R1011,110391526306,M,,,505,RR,Conrail,Conrail RR
R1011,110425921495,M,,,505,RR,Conrail,Conrail RR
R1011,110425921501,M,,,505,RR,Conrail,Conrail RR
R1011,110425921502,M,,,505,RR,Conrail,Conrail RR
R1011,110422539639,M,,,505,RR,Conrail,Conrail RR
R1011,110422539641,M,,,505,RR,Conrail,Conrail RR
R1011,110422539642,M,,,505,RR,Conrail,Conrail RR
R1011,110449029190,M,,,505,RR,Conrail,Conrail RR
R1011,110449029191,M,,,505,RR,Conrail,Conrail RR
R1011,110449029192,M,,,505,RR,Conrail,Conrail RR
R1011,110449029193,M,,,505,RR,Conrail,Conrail RR
R1011,110449029194,M,,,505,RR,Conrail,Conrail RR
R1011,110449029195,M,,,505,RR,Conrail,Conrail RR
R1011,110449029196,M,,,505,RR,Conrail,Conrail RR
R1011,110449029197,M,,,505,RR,Conrail,Conrail RR
R1011,110449029198,M,,,505,RR,Conrail,Conrail RR
R1011,110449029199,M,,,505,RR,Conrail,Conrail RR
R1011,110449029200,M,,,505,RR,Conrail,Conrail RR
R1011,110449029201,M,,,505,RR,Conrail,Conrail RR
R1011,110449029206,M,,,505,RR,Conrail,Conrail RR
R1011,110449029207,M,,,505,RR,Conrail,Conrail RR
R1011,110449029208,M,,,505,RR,Conrail,Conrail RR
R1011,110169064122,M,,,505,RR,Conrail,Conrail RR
R1011,110169064123,M,,,505,RR,Conrail,Conrail RR
R1011,110169064124,M,,,505,RR,Conrail,Conrail RR
R1011,110169064125,M,,,505,RR,Conrail,Conrail RR
R1011,110169064128,M,,,505,RR,Conrail,Conrail RR
R1011,110169277411,M,,,505,RR,Conrail,Conrail RR
R1011,110169277415,M,,,505,RR,Conrail,Conrail RR
R1011,110169277419,M,,,505,RR,Conrail,Conrail RR
